Spark Command: /Library/Java/JavaVirtualMachines/adoptopenjdk-8.jdk/Contents/Home/bin/java -cp /Users/nathan/Repos/dsSparkMlPlayground/spark-2.3.0/conf/:/Users/nathan/Repos/dsSparkMlPlayground/spark-2.3.0/jars/* -Xmx1g org.apache.spark.deploy.SparkSubmit --class org.apache.spark.sql.hive.thriftserver.HiveThriftServer2 --name Thrift JDBC/ODBC Server spark-internal
========================================
2020-01-17 00:52:04 WARN  NativeCodeLoader:62 - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2020-01-17 23:06:15 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:06:15 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:06:15 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:06:25 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:06:25 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:06:25 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:06:25 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:06:25 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:06:35 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:06:35 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:06:35 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:06:35 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:06:35 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:06:45 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:06:45 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:06:45 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:06:45 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:06:45 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:06:55 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:06:55 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:06:55 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:06:55 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:06:55 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:07:05 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:07:05 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:07:05 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:07:05 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:07:05 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:07:15 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:07:15 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:07:15 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:07:15 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:07:15 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:07:25 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:07:25 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:07:25 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:07:25 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:07:25 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:07:35 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:07:35 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:07:35 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:07:35 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:07:35 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:07:45 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:07:45 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:07:45 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:07:45 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:07:45 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:07:55 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:07:55 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:07:55 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:07:55 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:07:55 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:08:05 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:08:05 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:08:05 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:08:05 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:08:05 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:08:15 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:08:15 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:08:15 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:08:15 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:08:15 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:08:25 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:08:25 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:08:25 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:08:25 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:08:25 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:08:35 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:08:35 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:08:35 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:08:35 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:08:35 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:08:45 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:08:45 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:08:45 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:08:45 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:08:45 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:08:55 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:08:55 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:08:55 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:08:55 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:08:55 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:09:05 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:09:05 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:09:05 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:09:05 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:09:05 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:09:15 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:09:15 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:09:15 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:09:15 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:09:15 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:09:25 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:09:25 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:09:25 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:09:25 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:09:25 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:09:35 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:09:35 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:09:35 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:09:35 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:09:35 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:09:45 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:09:45 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:09:45 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:09:45 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:09:45 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:09:55 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:09:55 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:09:55 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:09:55 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:09:55 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:10:05 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:10:05 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:10:05 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:10:05 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:10:05 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:10:15 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:10:15 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:10:15 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:10:15 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:10:15 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:10:25 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:10:25 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:10:25 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:10:25 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:10:25 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:10:35 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:10:35 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:10:35 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:10:35 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:10:35 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:10:45 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:10:45 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:10:45 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:10:45 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:10:45 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:10:55 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:10:55 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:10:55 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:10:55 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:10:55 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:11:05 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:11:05 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:11:05 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:11:05 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:11:05 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:11:15 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:11:15 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:11:15 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:11:15 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:11:15 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:11:25 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:11:25 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:11:25 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:11:25 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:11:25 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:11:35 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:11:35 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:11:35 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:11:35 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:11:35 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:11:45 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:11:45 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:11:45 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:11:45 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:11:45 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:11:55 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:11:55 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:11:55 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:11:55 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:11:55 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:12:05 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:12:05 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:12:05 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:12:05 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:12:05 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:12:15 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:12:15 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:12:15 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:12:15 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:12:15 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:12:25 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:12:25 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:12:25 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:12:25 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:12:25 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:12:35 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:12:35 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:12:35 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:12:35 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:12:35 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:12:45 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:12:45 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:12:45 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:12:45 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:12:45 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:12:55 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:12:55 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:12:55 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:12:55 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:12:55 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:13:05 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:13:05 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:13:05 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:13:05 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:13:05 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:13:15 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:13:15 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:13:15 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:13:15 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:13:15 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:13:25 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:13:25 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:13:25 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:13:25 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:13:25 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:13:35 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:13:35 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:13:35 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:13:35 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:13:35 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:13:45 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:13:45 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:13:45 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:13:45 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:13:45 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:13:55 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:13:55 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:13:55 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:13:55 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:13:55 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:14:05 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:14:05 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:14:05 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:14:05 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:14:05 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:14:15 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:14:15 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:14:15 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:14:15 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:14:15 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:14:25 INFO  Executor:54 - Told to re-register on heartbeat
2020-01-17 23:14:25 INFO  BlockManager:54 - BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None) re-registering with master
2020-01-17 23:14:25 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:14:25 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, nathans-mbp.home, 59166, None)
2020-01-17 23:14:25 INFO  BlockManager:54 - Reporting 0 blocks to the master.
2020-01-17 23:14:35 INFO  Executor:54 - Told to re-register on heartbeat
